source_center,destination_center,volume,unique_trips,median_delay_ratio,breach_rate,median_actual_minutes,median_osrm_minutes,median_distance_km,excess_minutes,median_dwell_proxy,path_cost,breached_legs,breached_trips,sla_breach_contribution_pct,is_chronic_delay,source_name,destination_name,corridor,corridor_score
IND689650AAA,IND690548AAA,3,3,1.6046511627906976,1.0,69.0,40.0,42.0841,82.0,6.0,0.5773502691896258,3,3,0.003128285653681992,True,Kozhenchery_Cherukole_D (Kerala),Haripad_Kumrpurm_D (Kerala),IND689650AAA → IND690548AAA,0.14918130762165413
IND756045AAB,IND756019AAA,1,1,1.6875,1.0,27.0,16.0,23.0528,11.0,22.0,1.0,1,1,0.0004196480754939258,True,Soro_UttarDPP_D (Orissa),Balasore_Ganeshwr_D (Orissa),IND756045AAB → IND756019AAA,0.14917051611652907
IND571432AAB,IND571426AAA,17,17,1.3783783783783783,0.8823529411764706,50.0,36.0,40.7992,311.0,7.0,0.24253562503633297,15,15,0.01186459558896463,True,Nagamangala_MandyaRD_D (Karnataka),Krishnarajpet_MuruPost_D (Karnataka),IND571432AAB → IND571426AAA,0.14910547631432855
IND757037AAA,IND758001AAA,1,1,1.6808510638297873,1.0,79.0,47.0,56.452799999999996,32.0,21.0,1.0,1,1,0.001220794401436875,True,Karanjia_Sarubali_D (Orissa),Kendujhar_Sirjudin_D (Orissa),IND757037AAA → IND758001AAA,0.149077651633331
IND110037AAM,IND201001AAC,8,8,1.6980225988700566,0.875,101.0,59.5,45.87465,344.0,73.5,0.35355339059327373,7,7,0.013123539815446407,True,Delhi_Airport_H (Delhi),Ghaziabad_Central_L_8 (Uttar Pradesh),IND110037AAM → IND201001AAC,0.14902956668603207
IND152123AAA,IND152026AAA,1,1,1.6753246753246753,1.0,129.0,77.0,61.131299999999996,52.0,541.0,1.0,1,1,0.0019837909023349217,True,Fazilka_GndhiChk_D (Punjab),Muktsar_DPC (Punjab),IND152123AAA → IND152026AAA,0.14902047385852252
IND752030AAA,IND754022AAA,1,1,1.6818181818181819,1.0,37.0,22.0,25.5136,15.0,7.0,1.0,1,1,0.0005722473756735352,True,Balugaon_Thikiri_D (Orissa),Tangi_SriDPP_D (Orissa),IND752030AAA → IND754022AAA,0.14898154235326064
IND125050AAA,IND125051AAA,2,2,1.6428571428571428,1.0,37.0,22.5,24.247600000000002,29.0,11.5,0.7071067811865475,2,2,0.001106344926302168,True,Fatehabad_SirsaDPP_D (Haryana),Ratia_SchdvDPP_D (Haryana),IND125050AAA → IND125051AAA,0.14891350166204206
IND147101AAA,IND147105AAA,9,9,1.391304347826087,1.0,33.0,23.0,26.0715,83.0,19.0,0.3333333333333333,9,9,0.003166435478726895,True,Samana_PODPP_D (Punjab),Patran_MheshNGR_D (Punjab),IND147101AAA → IND147105AAA,0.1489127829576801
IND232104AAB,IND221010AAB,1,1,1.6744186046511629,1.0,72.0,43.0,44.9308,29.0,147.0,1.0,1,1,0.001106344926302168,True,Chandauli_ShubsNGR_D (Uttar Pradesh),Varanasi_MahmurGj_IP (Uttar Pradesh),IND232104AAB → IND221010AAB,0.14880453538106297
IND342602AAC,IND311302AAA,3,3,1.5757575757575757,1.0,154.0,99.0,128.8158,162.0,21.0,0.5773502691896258,3,3,0.006180271657274179,True,Bilara_Central_DPP_2 (Rajasthan),Badnaur_BhmrdDPP_D (Rajasthan),IND342602AAC → IND311302AAA,0.14868926765554924
IND562132AAA,IND577501AAA,1,1,1.655844155844156,1.0,255.0,154.0,193.6802,101.0,373.0,1.0,1,1,0.0038531323295351366,True,Bangalore_Nelmngla_H (Karnataka),Chitradurga_DC (Karnataka),IND562132AAA → IND577501AAA,0.14864992361719453
IND560058AAB,IND560099AAB,22,22,1.4082167832167833,0.7727272727272727,64.0,42.0,44.95445,652.0,27.0,0.21320071635561041,17,17,0.02487368592927633,True,Bengaluru_Peenya_IP (Karnataka),Bengaluru_Bomsndra_HB (Karnataka),IND560058AAB → IND560099AAB,0.14864749662582838
IND140401AAA,IND142401AAA,3,3,1.59375,1.0,51.0,32.0,44.925799999999995,57.0,26.0,0.5773502691896258,3,3,0.0021745400275594334,True,Rajpura_DC (Punjab),Khanna_DC (Punjab),IND140401AAA → IND142401AAA,0.148561907703101
IND626607AAB,IND625008AAA,7,7,1.4339622641509433,1.0,76.0,53.0,53.7149,161.0,9.0,0.3779644730092272,7,7,0.006142121832229277,True,Narikkudi_MukkuRD_D (Tamil Nadu),Madurai_Kappalur_H (Tamil Nadu),IND626607AAB → IND625008AAA,0.14851406039793769
IND584101AAA,IND584123AAA,2,2,1.6267857142857143,1.0,66.5,41.0,47.17555,51.0,40.5,0.7071067811865475,2,2,0.0019456410772900196,True,Raichur_LSRoad_DC (Karnataka),Manvi_APMCYard_D (Karnataka),IND584101AAA → IND584123AAA,0.14846296985569135
IND122004AAA,IND000000ACB,1,1,1.6666666666666667,1.0,55.0,33.0,35.6946,22.0,141.0,1.0,1,1,0.0008392961509878516,True,Gurgaon_Begumpur_CP (Haryana),Gurgaon_Bilaspur_HB (Haryana),IND122004AAA → IND000000ACB,0.1484487908537478
IND742101AAC,IND713130AAA,3,3,1.5656565656565657,1.0,155.0,98.0,133.2427,179.0,61.0,0.5773502691896258,3,3,0.006828818683037519,True,Baharampur_Chuanpur_I (West Bengal),Katwa_BSarani_D (West Bengal),IND742101AAC → IND713130AAA,0.14843104491400955
IND382430AAB,IND387620AAB,1,1,1.6615384615384616,1.0,108.0,65.0,82.87389999999999,43.0,77.0,1.0,1,1,0.0016404424769308008,True,Ahmedabad_East_H_1 (Gujarat),Kapadvanj_Busstand_D (Gujarat),IND382430AAB → IND387620AAB,0.14841492024717934
IND603203AAA,IND600048AAA,1,1,1.6666666666666667,1.0,20.0,12.0,14.162,8.0,0.0,1.0,1,1,0.00030519860035921873,True,Chennai_Potheri (Tamil Nadu),Chennai_Vandalur_Dc (Tamil Nadu),IND603203AAA → IND600048AAA,0.1483387452634318
IND712311AAA,IND712310AAE,1,1,1.6666666666666667,1.0,20.0,12.0,12.8884,8.0,86.0,1.0,1,1,0.00030519860035921873,True,Kolkata_Dankuni_HB (West Bengal),Kolkata_North_I_4 (West Bengal),IND712311AAA → IND712310AAE,0.1483387452634318
IND521225AAB,IND507002AAA,14,14,1.3594826465618093,0.8571428571428571,208.0,157.5,151.20335,1127.0,162.5,0.2672612419124244,12,12,0.04299485282560494,True,Vijayawada_Rynapadu_H (Andhra Pradesh),Khammam_NSTRoad_I (Telangana),IND521225AAB → IND507002AAA,0.1482655296674366
IND700026AAC,IND700065AAA,2,2,1.625,1.0,31.5,19.5,14.16295,24.0,27.0,0.7071067811865475,2,2,0.0009155958010776563,True,CCU_Lake Avenue_DPC (West Bengal),CCU_Beliaghata_DPC (West Bengal),IND700026AAC → IND700065AAA,0.14818146567535287
IND176303AAA,IND176310AAA,10,10,1.335704291044776,0.8,90.0,69.0,45.695350000000005,2627.0,20.5,0.31622776601683794,8,8,0.10021959039295845,True,Dalhousie_Banikhet_D (Himachal Pradesh),Chamba_Bangotu_D (Himachal Pradesh),IND176303AAA → IND176310AAA,0.1480860733768427
IND518206AAA,IND518002AAA,1,1,1.6506024096385543,1.0,137.0,83.0,86.8066,54.0,60.0,1.0,1,1,0.0020600905524247267,True,Betamcherla_CmtNgRod_D (Andhra Pradesh),Kurnool_AbbasNgr_I (Andhra Pradesh),IND518206AAA → IND518002AAA,0.14807714124690166
IND585104AAA,IND585307AAB,4,4,1.5266899766899766,1.0,100.0,65.5,78.77064999999999,138.0,28.0,0.5,4,4,0.005264675856196523,True,Gulbarga_Nehrugnj_I (Karnataka),Chincholi_Mainroad_D (Karnataka),IND585104AAA → IND585307AAB,0.14793046695889586
IND506002AAA,IND506343AAA,2,2,1.6142857142857143,1.0,56.5,35.0,49.32085,43.0,122.5,0.7071067811865475,2,2,0.0016404424769308008,True,Warangal_HunterRd_I (Telangana),Mulugu_LaxmiNGR_D (Telangana),IND506002AAA → IND506343AAA,0.1479151728681216
IND335513AAA,IND335803AAA,9,9,1.3571428571428572,1.0,38.0,28.0,31.7302,122.0,43.0,0.3333333333333333,9,9,0.004654278655478085,True,Hanumangarh_DC (Rajasthan),Pilibanga_BsstdDPP_D (Rajasthan),IND335513AAA → IND335803AAA,0.14789410828868138
IND590016AAA,IND591302AAB,5,5,1.5,1.0,45.0,32.0,35.98,91.0,52.0,0.4472135954999579,5,5,0.003471634079086113,True,Belgaum_Dc (Karnataka),Khanapur_StatinRD_D (Karnataka),IND590016AAA → IND591302AAB,0.14785897449797347
IND811213AAA,IND813213AAA,2,2,1.6139162561576355,1.0,46.0,28.5,39.1146,35.0,32.5,0.7071067811865475,2,2,0.001335243876571582,True,KharagpurBR_Central_DPP_1 (Bihar),Sultanganj_Wardno3_D (Bihar),IND811213AAA → IND813213AAA,0.14783795724627297
IND203135AAA,IND203390AAA,4,4,1.508225488045624,1.0,144.0,96.5,88.04935,209.0,52.0,0.5,4,4,0.00797331343438459,True,Jewar_SJRoad_D (Uttar Pradesh),Anupshahar_DcntCLY_D (Uttar Pradesh),IND203135AAA → IND203390AAA,0.14777226049168418
IND560099AAB,IND683511AAB,1,1,1.5968468468468469,1.0,709.0,444.0,505.0359,265.0,98.0,1.0,1,1,0.010109703636899121,True,Bengaluru_Bomsndra_HB (Karnataka),Kerala_Cochin_L (Kerala),IND560099AAB → IND683511AAB,0.14765034039265076
IND505001AAA,IND505327AAA,1,1,1.6428571428571428,1.0,69.0,42.0,46.6178,27.0,30.0,1.0,1,1,0.0010300452762123634,True,Karimnagar_DC (Telangana),Jagtial_Aravind_D (Telangana),IND505001AAA → IND505327AAA,0.14756444753009218
IND110037AAM,IND226004AAC,1,1,1.5953488372093023,1.0,686.0,430.0,549.1997,256.0,355.0,1.0,1,1,0.009766355211495,True,Delhi_Airport_H (Delhi),Lucknow_Pandriba_L (Uttar Pradesh),IND110037AAM → IND226004AAC,0.1475214843560404
IND576101AAA,IND576201AAA,3,3,1.5666666666666667,1.0,47.0,30.0,39.6332,55.0,25.0,0.5773502691896258,3,3,0.002098240377469629,True,Udupi (Karnataka),Kundapura_DC (Karnataka),IND576101AAA → IND576201AAA,0.14749554035276027
IND203396AAB,IND203390AAA,15,15,1.2926829268292683,0.9333333333333333,52.0,39.0,32.5374,216.0,18.0,0.2581988897471611,14,14,0.008240362209698907,True,Pahasu_Kanongyn_D (Uttar Pradesh),Anupshahar_DcntCLY_D (Uttar Pradesh),IND203396AAB → IND203390AAA,0.1474657184120698
IND627811AAA,IND627401AAA,10,10,1.5483870967741935,0.9,48.0,31.0,34.2062,210.0,26.5,0.31622776601683794,9,9,0.008011463259429492,True,Tenkasi_RailwyRd_D (Tamil Nadu),Ambasamdrm_Solaiprm_D (Tamil Nadu),IND627811AAA → IND627401AAA,0.14733811433304905
IND600076AAB,IND600056AAB,2,2,1.5946938775510204,1.0,79.0,49.5,53.25595,59.0,78.5,0.7071067811865475,2,2,0.0022508396776492385,True,Chennai_Madhavaram_DPC (Tamil Nadu),MAA_Poonamallee_HB (Tamil Nadu),IND600076AAB → IND600056AAB,0.14728091110786345
IND505325AAA,IND505327AAA,6,6,1.4545454545454546,1.0,27.5,19.5,28.3826,70.0,17.0,0.4082482904638631,6,6,0.002670487753143164,True,Metpally_GunjRDPP_D (Telangana),Jagtial_Aravind_D (Telangana),IND505325AAA → IND505327AAA,0.14726391656182028
IND501359AAE,IND523002AAA,12,12,1.38219738373118,0.8333333333333334,465.0,355.5,455.35900000000004,1522.0,176.5,0.2886751345948129,10,10,0.05806403371834137,True,Hyderabad_Shamshbd_H (Telangana),Ongole_SubhVRTL_I (Andhra Pradesh),IND501359AAE → IND523002AAA,0.1472039434954019
IND751015AAA,IND752050AAA,1,1,1.6363636363636365,1.0,18.0,11.0,15.095,7.0,34.0,1.0,1,1,0.0002670487753143164,True,Bhubaneshwar_Nayapalli (Orissa),Khurdha_JatniDPP_D (Orissa),IND751015AAA → IND752050AAA,0.14715533627478183
IND332404AAA,IND332001AAB,12,12,1.4305555555555556,0.9166666666666666,52.0,36.0,50.9224,215.0,21.0,0.2886751345948129,11,11,0.008202212384654003,True,Reengus_Shop2DPP_D (Rajasthan),Sikar_FatehpRd_I (Rajasthan),IND332404AAA → IND332001AAB,0.1471396984949594
IND277303AAC,IND277211AAA,6,6,1.4447876447876449,1.0,52.0,36.0,40.5045,100.0,27.0,0.4082482904638631,6,6,0.003814982504490234,True,Sikandarpur_Central_D_3 (Uttar Pradesh),Sahatwar_PnchmDPP_D (Uttar Pradesh),IND277303AAC → IND277211AAA,0.14712119281770553
IND282002AAD,IND205001AAB,8,8,1.9232954545454546,0.75,187.0,97.5,125.6653,577.0,46.0,0.35355339059327373,6,6,0.022012449050908652,True,IND282002AAD,Mainpuri_Agraroad_I (Uttar Pradesh),IND282002AAD → IND205001AAB,0.14710007291916669
IND758034AAA,IND756100AAC,1,1,1.6105769230769231,1.0,335.0,208.0,271.6869,127.0,137.0,1.0,1,1,0.004845027780702598,True,Joda_Central_D_1 (Orissa),Bhadrak_Central_I_2 (Orissa),IND758034AAA → IND756100AAC,0.14709823755565352
IND307001AAA,IND306902AAA,2,2,1.5938461538461537,1.0,40.5,25.5,34.9296,30.0,11.0,0.7071067811865475,2,2,0.0011444947513470703,True,Sirohi_Ricco_D (Rajasthan),Sumerpur_BazarDPP_D (Rajasthan),IND307001AAA → IND306902AAA,0.14702007369454473
IND505326AAB,IND505425AAA,1,1,1.631578947368421,1.0,31.0,19.0,26.8409,12.0,5.0,1.0,1,1,0.00045779790053882815,True,IND505326AAB,DhrmpuriTS_HanumDPP_D (Telangana),IND505326AAB → IND505425AAA,0.14700902533616403
IND621802AAA,IND621212AAA,2,2,1.5843406593406593,1.0,95.5,61.0,74.66385,69.0,32.5,0.7071067811865475,2,2,0.0026323379280982617,True,Jayamkondan_Chithbrm_D (Tamil Nadu),Perambalur_goplpurm_D (Tamil Nadu),IND621802AAA → IND621212AAA,0.1469578816358892
IND713145AAB,IND741316AAA,2,2,1.591485507246377,1.0,37.5,23.5,25.98685,28.0,11.5,0.7071067811865475,2,2,0.0010681951012572657,True,Manteswar_MemariRD_D (West Bengal),Nabadwip_Srirmpur_D (West Bengal),IND713145AAB → IND741316AAA,0.1469127760881782
IND571104AAA,IND573142AAA,1,1,1.625,1.0,52.0,32.0,33.8127,20.0,15.0,1.0,1,1,0.0007629965008980469,True,Koppa_BMRd_D (Karnataka),Ramanathapura_Central_D_2 (Karnataka),IND571104AAA → IND573142AAA,0.1468166907447864
IND361305AAC,IND361335AAA,1,1,1.6206896551724137,1.0,94.0,58.0,83.77,36.0,12.0,1.0,1,1,0.0013733937016164844,True,Khambhalia_JdswarRD_D (Gujarat),Dwarka_StnRoad_DC (Gujarat),IND361305AAC → IND361335AAA,0.14677524548092463
IND600056AAB,IND605601AAA,6,6,1.3656716417910446,1.0,181.0,133.0,153.03915,446.0,202.5,0.4082482904638631,6,6,0.017014821970026444,True,MAA_Poonamallee_HB (Tamil Nadu),Villupuram_Thirumtr_IP (Tamil Nadu),IND600056AAB → IND605601AAA,0.14677173568971086
IND505209AAA,IND504201AAA,5,5,1.4642857142857142,1.0,41.0,28.0,38.546,126.0,6.0,0.4472135954999579,5,5,0.0048068779556576955,True,Ramagundam_Pdmavati_D (Telangana),Chinnur_AsnsdhRD_D (Telangana),IND505209AAA → IND504201AAA,0.14674862049346787
IND206122AAA,IND206001AAA,19,19,1.4666666666666666,0.7894736842105263,72.0,48.0,70.2031,416.0,22.0,0.22941573387056174,15,15,0.015870327218679373,True,Auraiya_AryaNagr_D (Uttar Pradesh),Etawah_MhraChng_D (Uttar Pradesh),IND206122AAA → IND206001AAA,0.1467345359126095
IND362001AAA,IND362265AAA,2,2,1.5734744707347446,1.0,108.5,69.5,93.79820000000001,78.0,41.5,0.7071067811865475,2,2,0.002975686353502383,True,Junagadh_DPC (Gujarat),Veraval_DC (Gujarat),IND362001AAA → IND362265AAA,0.14660709205098604
IND733134AAA,IND733129AAB,3,3,1.5454545454545454,1.0,32.0,21.0,22.9574,35.0,39.0,0.5773502691896258,3,3,0.001335243876571582,True,Raiganj_SubrtDPP_D (West Bengal),Kaliyaganj_Central_DPP_1 (West Bengal),IND733134AAA → IND733129AAB,0.1465154483540554
IND181152AAA,IND184121AAA,5,5,1.4666666666666666,1.0,44.0,32.0,36.5022,76.0,23.0,0.4472135954999579,5,5,0.002899386703412578,True,Jammu_TrnptNgr_L (Jammu & Kashmir),Samba_Wardno13_D (Jammu & Kashmir),IND181152AAA → IND184121AAA,0.14644796506007335
IND276128AAA,IND276305AAA,6,6,1.418859649122807,1.0,55.0,39.5,39.721000000000004,139.0,31.0,0.4082482904638631,6,6,0.005302825681241426,True,Azamgarh_ChtwrDPP_D (Uttar Pradesh),Saraimeer_MsmcyDPP_D (Uttar Pradesh),IND276128AAA → IND276305AAA,0.14642192097269613
IND244901AAC,IND244921AAB,1,1,1.6153846153846154,1.0,42.0,26.0,24.3624,16.0,13.0,1.0,1,1,0.0006103972007184375,True,Rampur_ThanaDPP_D (Uttar Pradesh),Bilaspur_GrmNgriya_D (Uttar Pradesh),IND244901AAC → IND244921AAB,0.14641223853747368
IND591304AAA,IND586101AAB,4,4,1.4880952380952381,1.0,95.5,64.0,75.21465,129.0,19.0,0.5,4,4,0.004921327430792402,True,Athani_VikrmMah_D (Karnataka),Bijapur_Central_D_2 (Karnataka),IND591304AAA → IND586101AAB,0.14636251367825642
IND591302AAB,IND591115AAB,2,2,1.5731707317073171,1.0,64.5,41.0,44.18055,47.0,35.5,0.7071067811865475,2,2,0.00179304177711041,True,Khanapur_StatinRD_D (Karnataka),Kittur_ColageRD_D (Karnataka),IND591302AAB → IND591115AAB,0.14635163669291693
IND792001AAA,IND792110AAA,2,2,1.5697674418604652,1.0,67.5,43.0,61.84745,49.0,17.0,0.7071067811865475,2,2,0.001869341427200215,True,Tezu_Farmnala_D (Arunachal Pradesh),Roing_DibngVly_D (Arunachal Pradesh),IND792001AAA → IND792110AAA,0.1462353333164401
IND244921AAB,IND262001AAA,1,1,1.6,1.0,168.0,105.0,88.0145,63.0,9.0,1.0,1,1,0.0024034389778288478,True,Bilaspur_GrmNgriya_D (Uttar Pradesh),Pilibhit_ViksClny_D (Uttar Pradesh),IND244921AAB → IND262001AAA,0.14618486032883574
IND560099AAB,IND560083AAB,1,1,1.608695652173913,1.0,37.0,23.0,19.7681,14.0,126.0,1.0,1,1,0.0005340975506286328,True,Bengaluru_Bomsndra_HB (Karnataka),Bengaluru_Bnnrghta_L (Karnataka),IND560099AAB → IND560083AAB,0.14613703209706264
IND414001AAA,IND414302AAB,1,1,1.606060606060606,1.0,53.0,33.0,42.0274,20.0,79.0,1.0,1,1,0.0007629965008980469,True,AhmedNagar_DC (Maharashtra),Parner_Hindcwk_D (Maharashtra),IND414001AAA → IND414302AAB,0.14608197287644784
IND560043AAC,IND560099AAB,24,24,1.46481178396072,0.7083333333333334,60.5,40.0,32.91985,514.0,37.0,0.20412414523193154,17,17,0.019609010073079806,True,HBR Layout PC (Karnataka),Bengaluru_Bomsndra_HB (Karnataka),IND560043AAC → IND560099AAB,0.14598552996707256
IND177203AAA,IND177101AAA,3,3,1.5135135135135136,1.0,56.0,37.0,32.0739,109.0,24.0,0.5773502691896258,3,3,0.004158330929894356,True,Amb_Adrshngr_D (Himachal Pradesh),DehraGopipur_Central_D_1 (Himachal Pradesh),IND177203AAA → IND177101AAA,0.14585802614653534
IND425401AAA,IND425109AAA,1,1,1.6,1.0,48.0,30.0,33.7629,18.0,40.0,1.0,1,1,0.0006866968508082422,True,Amalner_Murtingr_D (Maharashtra),Erandol_BsStdDPP_D (Maharashtra),IND425401AAA → IND425109AAA,0.14583114235996292
IND504296AAA,IND505001AAB,1,1,1.5873015873015872,1.0,200.0,126.0,142.928,74.0,63.0,1.0,1,1,0.0028230870533227734,True,Kaghaznagar_Central_DPP_1 (Telangana),Karimnagar_KamnHbRD_I (Telangana),IND504296AAA → IND505001AAB,0.14577871388378846
IND712311AAA,IND713145AAB,3,3,1.5,1.0,156.0,106.0,115.07860000000001,160.0,76.0,0.5773502691896258,3,3,0.0061039720071843755,True,Kolkata_Dankuni_HB (West Bengal),Manteswar_MemariRD_D (West Bengal),IND712311AAA → IND713145AAB,0.14573467538357845
IND516360AAB,IND516001AAA,2,2,1.5558139534883721,1.0,68.5,44.0,54.326550000000005,49.0,32.0,0.7071067811865475,2,2,0.001869341427200215,True,Proddatur_Central_D_2 (Andhra Pradesh),Cuddapah_DC (Andhra Pradesh),IND516360AAB → IND516001AAA,0.14569403419855717
IND363330AAB,IND363310AAB,8,8,1.6388888888888888,0.875,59.5,36.0,29.619149999999998,194.0,20.5,0.35355339059327373,7,7,0.007401066058711055,True,Halvad_CrossRD_D (Gujarat),Dhrangadhra_NvygRDPP_D (Gujarat),IND363330AAB → IND363310AAB,0.14555652666120955
IND842001AAA,IND843329AAB,13,13,1.3333333333333333,0.9230769230769231,79.0,59.0,59.84949999999999,242.0,57.0,0.2773500981126146,12,12,0.009232257660866367,True,Muzaffrpur_Bbganj_I (Bihar),Sheohar_Ward9DPP_D (Bihar),IND842001AAA → IND843329AAB,0.14555473652650414
IND184104AAA,IND181152AAA,3,3,1.5072463768115942,1.0,104.0,70.0,77.64269999999999,96.0,48.0,0.5773502691896258,3,3,0.0036623832043106252,True,Kathua_BOB_D (Jammu & Kashmir),Jammu_TrnptNgr_L (Jammu & Kashmir),IND184104AAA → IND181152AAA,0.1455127192731256
IND562132AAA,IND577002AAA,1,1,1.5706806282722514,1.0,300.0,191.0,249.63330000000002,109.0,441.0,1.0,1,1,0.004158330929894356,True,Bangalore_Nelmngla_H (Karnataka),Davangere_Central_I_1 (Karnataka),IND562132AAA → IND577002AAA,0.14540904927654386
IND563101AAB,IND563125AAB,1,1,1.588235294117647,1.0,54.0,34.0,37.1289,20.0,18.0,1.0,1,1,0.0007629965008980469,True,Kolar_Ambedkar_D (Karnataka),Chintamani_Central_D_2 (Karnataka),IND563101AAB → IND563125AAB,0.14539047370624683
IND591126AAA,IND591102AAA,2,2,1.550709939148073,1.0,48.5,31.5,35.09055,34.0,5.0,0.7071067811865475,2,2,0.0012970940515266798,True,Saundatti_ShanthiS_D (Karnataka),Bailhongal_NamoNagr_D (Karnataka),IND591126AAA → IND591102AAA,0.1453781276526282
IND530012AAA,IND751002AAB,3,3,1.4244186046511629,1.0,504.0,344.0,474.8058,475.0,33.0,0.5773502691896258,3,3,0.018121166896328613,True,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Bhubaneshwar_Hub (Orissa),IND530012AAA → IND751002AAB,0.14527866427715572
IND585307AAB,IND585222AAA,4,4,1.47140522875817,1.0,51.5,35.5,40.3677,66.0,16.0,0.5,4,4,0.0025178884529635545,True,Chincholi_Mainroad_D (Karnataka),Sedam_DBRCmplx_D (Karnataka),IND585307AAB → IND585222AAA,0.1452198512630689
IND826004AAA,IND209304AAA,3,3,1.363395225464191,1.0,997.0,754.0,1014.4438,766.0,61.0,0.5773502691896258,3,3,0.02922276598439519,True,Dhanbad_Kalynpur_I (Jharkhand),Kanpur_Central_H_6 (Uttar Pradesh),IND826004AAA → IND209304AAA,0.14519875421430306
IND242307AAB,IND242221AAA,5,5,1.4285714285714286,1.0,60.0,43.0,37.557100000000005,102.0,18.0,0.4472135954999579,5,5,0.003891282154580039,True,Tilhar_SingCLNY_D (Uttar Pradesh),Jalalabad_farukngr_D (Uttar Pradesh),IND242307AAB → IND242221AAA,0.14517450292977346
IND606803AAA,IND606801AAB,13,13,1.3478260869565217,0.9230769230769231,31.0,23.0,23.9633,116.0,15.0,0.2773500981126146,12,12,0.004425379705208672,True,Polur_StationRD_D (Tamil Nadu),Chetpet_Blmrgnst_D (Tamil Nadu),IND606803AAA → IND606801AAB,0.145126545104215
IND000000ACB,IND110052AAA,2,2,1.5346153846153845,1.0,102.0,66.5,67.32195,71.0,106.5,0.7071067811865475,2,2,0.0027086375781880663,True,Gurgaon_Bilaspur_HB (Haryana),Delhi_Wazirpur_L (Delhi),IND000000ACB → IND110052AAA,0.14504460470809424
IND341030AAA,IND341303AAA,3,3,1.5,1.0,66.0,44.0,55.556799999999996,67.0,8.0,0.5773502691896258,3,3,0.002556038278008457,True,Tarnau_BsstdDPP_D (Rajasthan),Didwana_KatlaDPP_D (Rajasthan),IND341030AAA → IND341303AAA,0.14500365824790795
IND689101AAA,IND690548AAA,4,4,1.4691666666666667,1.0,35.5,24.5,25.149649999999998,44.0,34.5,0.5,4,4,0.0016785923019757031,True,Tiruvalla_TKRoad_D (Kerala),Haripad_Kumrpurm_D (Kerala),IND689101AAA → IND690548AAA,0.14496008170749558
IND152026AAA,IND152116AAA,2,2,1.5375,1.0,61.5,40.0,57.939499999999995,43.0,23.0,0.7071067811865475,2,2,0.0016404424769308008,True,Muktsar_DPC (Punjab),Abohar_DC (Punjab),IND152026AAA → IND152116AAA,0.14493641671048615
IND630561AAA,IND623701AAA,5,5,1.4210526315789473,1.0,54.0,38.0,42.6597,105.0,18.0,0.4472135954999579,5,5,0.004005731629714746,True,Sivaganga_Wardno3_D (Tamil Nadu),Paramakudi_VagaiNgr_D (Tamil Nadu),IND630561AAA → IND623701AAA,0.1449064066581624
IND531116AAA,IND531001AAA,1,1,1.5714285714285714,1.0,66.0,42.0,48.3598,24.0,28.0,1.0,1,1,0.0009155958010776563,True,Narsiptnm_Wardno8_D (Andhra Pradesh),Anakapalle_Kothuru_D (Andhra Pradesh),IND531116AAA → IND531001AAA,0.14476993037157618
IND560099AAB,IND000000ACS,1,1,1.5714285714285714,1.0,33.0,21.0,19.4779,12.0,87.0,1.0,1,1,0.00045779790053882815,True,Bengaluru_Bomsndra_HB (Karnataka),BLR_HSR_Layout_PC (Karnataka),IND560099AAB → IND000000ACS,0.14467560557987677
IND509124AAA,IND584101AAA,2,2,1.5272727272727273,1.0,84.0,55.0,51.77565,58.0,19.0,0.7071067811865475,2,2,0.002212689852604336,True,JoguGadwal_ColctrOf_D (Telangana),Raichur_LSRoad_DC (Karnataka),IND509124AAA → IND584101AAA,0.1446575750512076
IND560300AAA,IND563131AAB,1,1,1.564102564102564,1.0,122.0,78.0,90.119,44.0,154.0,1.0,1,1,0.0016785923019757031,True,Bengaluru_KGAirprt_HB (Karnataka),Bangarapet_KolarRd_D (Karnataka),IND560300AAA → IND563131AAB,0.14464293979768125
IND581334AAA,IND581320AAA,1,1,1.5666666666666667,1.0,47.0,30.0,34.0561,17.0,0.0,1.0,1,1,0.0006485470257633399,True,Honnavar_Prbhtngr_D (Karnataka),Bhatkal_KmkshBul_D (Karnataka),IND581334AAA → IND581320AAA,0.1445301785123788
