source_center,destination_center,route_type,time_bucket,edge_observations,unique_trips,median_delay_ratio,median_actual_minutes,median_osrm_minutes,breach_rate,excess_minutes,fallback_delay_ratio,delay_ratio_weight
IND303702AAB,IND332001AAB,FTL,evening,4,4,1.6347170809095717,100.5,61.0,1.0,156.0,1.7703025992499675,1.7477050128599014
IND303702AAB,IND332404AAA,FTL,evening,8,8,1.55,38.5,25.0,1.0,117.0,1.7703025992499675,1.7073589994642624
IND303901AAA,IND304001AAA,Carting,night,3,3,2.0,80.0,40.0,1.0,97.0,2.125,2.108695652173913
IND304001AAA,IND322001AAC,Carting,night,1,1,1.5636363636363637,86.0,55.0,1.0,31.0,2.125,2.0982683982683983
IND305001AAC,IND305802AAA,FTL,evening,8,8,2.1483516483516483,53.5,25.0,1.0,271.0,1.7703025992499675,1.878316613279019
IND305001AAC,IND305802AAA,FTL,late_evening,3,3,2.4166666666666665,58.0,25.0,1.0,126.0,1.8333333333333333,1.9094202898550723
IND305001AAC,IND305901AAA,FTL,evening,16,16,1.8702325581395347,88.5,49.0,1.0,1085.0,1.7703025992499675,1.8147159143119973
IND305001AAC,IND305901AAA,FTL,late_evening,1,1,1.7872340425531914,84.0,47.0,1.0,37.0,1.8333333333333333,1.8311381290104696
IND305001AAC,IND306401AAB,FTL,afternoon,12,12,2.155506549051056,261.0,121.0,1.0,1749.0,1.7676767676767677,1.913112935692126
IND305001AAC,IND306401AAB,FTL,evening,3,3,1.8416666666666666,221.0,120.0,1.0,318.0,1.7703025992499675,1.779610955869537
IND305001AAC,IND342602AAC,FTL,evening,2,2,1.7925531914893618,183.5,104.0,1.0,159.0,1.7703025992499675,1.7723253803626398
IND305404AAA,IND305001AAC,FTL,morning,1,1,2.2888888888888888,206.0,90.0,1.0,116.0,1.8750586854460094,1.8947648856099564
IND305404AAA,IND305601AAC,FTL,afternoon,10,10,1.3746503496503495,73.5,54.0,0.9,225.0,1.7676767676767677,1.6366679616679616
IND305404AAA,IND305601AAC,FTL,morning,3,3,1.5272727272727273,84.0,55.0,1.0,153.0,1.8750586854460094,1.8296952995973204
IND305601AAC,IND305001AAC,FTL,afternoon,18,18,1.9575163398692812,67.5,34.0,1.0,624.0,1.7676767676767677,1.8576007755574317
IND305624AAA,IND305404AAA,FTL,morning,8,8,1.349416208791209,126.0,91.0,0.75,302.0,1.8750586854460094,1.724875120687495
IND305802AAA,IND341512AAA,FTL,night,6,6,2.0737639553429026,70.0,34.5,1.0,245.0,1.8226866738120757,1.8806275849345744
IND305901AAA,IND305624AAA,FTL,night,1,1,2.8714285714285714,402.0,140.0,1.0,262.0,1.8226866738120757,1.8726267641747663
IND305901AAA,IND342602AAC,FTL,late_evening,6,6,1.5961538461538463,98.0,60.5,0.8333333333333334,322.0,1.8333333333333333,1.7785996055226823
IND306116AAA,IND306001AAA,FTL,morning,3,3,1.962962962962963,159.0,81.0,1.0,296.0,1.8750586854460094,1.8865244607743077
IND306304AAB,IND311302AAA,FTL,night,1,1,1.9555555555555555,88.0,45.0,1.0,43.0,1.8226866738120757,1.8290137634189083
IND306401AAB,IND302014AAA,FTL,morning,17,17,1.8888888888888888,425.0,222.0,1.0,3371.0,1.8750586854460094,1.8814131032440893
IND306401AAB,IND305001AAC,Carting,afternoon,3,3,1.8841463414634145,269.0,141.0,1.0,399.0,2.234668335419274,2.188948075338075
IND306401AAB,IND305001AAC,Carting,morning,17,17,2.6690647482014387,364.0,141.0,1.0,3809.0,2.2,2.4155162356601205
IND306401AAB,IND342005AAD,FTL,evening,2,2,2.2235690235690235,121.5,54.5,1.0,134.0,1.7703025992499675,1.8115086378244272
IND306401AAB,IND342005AAD,FTL,late_evening,16,16,1.7214407502131288,91.5,52.5,1.0,744.0,1.8333333333333333,1.7836032963910202
IND306401AAB,IND343001AAA,FTL,late_evening,4,4,1.7107954545454547,175.5,102.0,1.0,277.0,1.8333333333333333,1.8129103535353535
IND306401AAB,IND343001AAA,FTL,night,1,1,1.4747474747474747,146.0,99.0,1.0,47.0,1.8226866738120757,1.8061181405232853
IND306902AAA,IND306116AAA,FTL,morning,1,1,1.5185185185185186,41.0,27.0,1.0,14.0,1.8750586854460094,1.8580805822589863
IND307001AAA,IND306902AAA,FTL,morning,2,2,1.5938461538461537,40.5,25.5,1.0,30.0,1.8750586854460094,1.8494939098460228
IND311001AAA,IND313324AAA,FTL,night,5,5,1.8461538461538463,120.0,65.0,1.0,284.0,1.8226866738120757,1.82738010828043
IND311301AAA,IND305624AAA,FTL,morning,1,1,3.3793103448275863,98.0,29.0,1.0,69.0,1.8750586854460094,1.9466897168451323
IND311301AAA,IND305624AAA,FTL,night,5,5,4.7272727272727275,156.0,33.0,1.0,637.0,1.8226866738120757,2.403603884504206
IND311302AAA,IND305624AAA,FTL,morning,1,1,7.3125,234.0,32.0,1.0,202.0,1.8750586854460094,2.1339844623295328
IND311302AAA,IND305624AAA,FTL,night,2,2,7.015151515151516,231.5,33.0,1.0,397.0,1.8226866738120757,2.294728932115661
IND312001AAA,IND311001AAA,FTL,late_evening,3,3,1.5,72.0,48.0,1.0,76.0,1.8333333333333333,1.789855072463768
IND312001AAA,IND311001AAA,FTL,night,10,10,1.5520833333333335,71.0,48.0,1.0,257.0,1.8226866738120757,1.7324855603191618
IND312001AAA,IND312601AAA,FTL,night,6,6,1.3706896551724137,81.0,58.0,0.6666666666666666,114.0,1.8226866738120757,1.7183796695106155
IND312403AAA,IND312001AAA,FTL,morning,3,3,1.4831460674157304,132.0,92.0,0.6666666666666666,104.0,1.8750586854460094,1.8239396483116255
IND312403AAA,IND312001AAA,FTL,night,6,6,1.1336078700526195,109.5,98.5,0.16666666666666666,137.0,1.8226866738120757,1.6636684883291244
IND312601AAA,IND458664AAA,FTL,night,6,6,1.125,63.5,49.5,0.5,39.0,1.8226866738120757,1.66168205677852
IND312605AAB,IND313001AAB,FTL,night,7,7,1.8305084745762712,324.0,178.0,1.0,1054.0,1.8226866738120757,1.8247145480842746
IND312605AAB,IND458001AAB,FTL,night,12,12,1.7878787878787878,57.5,32.0,1.0,321.0,1.8226866738120757,1.8096337165870928
IND313001AAB,IND306401AAB,FTL,night,17,17,2.0785714285714287,287.0,138.0,1.0,2587.0,1.8226866738120757,1.9402553449177247
IND313001AAB,IND311001AAA,FTL,afternoon,1,1,2.346774193548387,291.0,124.0,1.0,167.0,1.7676767676767677,1.7952528355754163
IND313001AAB,IND312001AAA,FTL,afternoon,13,13,2.051282051282051,164.0,78.0,1.0,1087.0,1.7676767676767677,1.879400061218243
IND313001AAB,IND327001AAB,FTL,afternoon,7,7,2.258503401360544,332.0,148.0,1.0,1743.0,1.7676767676767677,1.8949281171503396
IND313001AAB,IND327001AAB,FTL,morning,1,1,3.4630872483221475,516.0,149.0,1.0,367.0,1.8750586854460094,1.9506790932020162
IND313001AAB,IND382430AAB,FTL,morning,14,14,1.9822042730588847,405.0,205.0,1.0,2986.0,1.8750586854460094,1.919177456816017
IND313324AAA,IND313001AAB,FTL,night,14,14,1.837419056429232,85.5,47.0,1.0,636.0,1.8226866738120757,1.8287529490073755
IND321001AAA,IND301001AAB,FTL,night,3,3,4.45925925925926,602.0,135.0,1.0,1413.0,1.8226866738120757,2.166587445826926
IND321001AAA,IND321401AAB,FTL,night,10,10,1.2360150848522942,46.5,38.5,0.6,92.0,1.8226866738120757,1.6271294774921485
IND321001AAB,IND321001AAA,FTL,night,6,6,1.3452380952380953,39.0,30.0,0.8333333333333334,109.0,1.8226866738120757,1.7125062326026959
IND321001AAB,IND321401AAB,FTL,night,2,2,1.890625,121.0,64.0,1.0,114.0,1.8226866738120757,1.8288628852837052
IND321022AAA,IND121004AAB,Carting,night,9,9,2.7710843373493974,264.0,84.0,1.0,1482.0,2.125,2.3255089322808478
IND321408AAB,IND301001AAB,FTL,night,1,1,3.742857142857143,524.0,140.0,1.0,384.0,1.8226866738120757,1.9141233628142218
IND321408AAB,IND321606AAA,FTL,night,4,4,1.8934634974533107,64.5,34.5,1.0,115.0,1.8226866738120757,1.834482811085615
IND321606AAA,IND301001AAB,FTL,morning,2,2,3.792074905183312,426.5,112.5,1.0,628.0,1.8750586854460094,2.04933288724031
IND321606AAA,IND301001AAB,FTL,night,4,4,4.518595041322314,531.0,113.0,1.0,1671.0,1.8226866738120757,2.272004735063782
IND321606AAA,IND321001AAA,FTL,night,3,3,1.469387755102041,78.0,50.0,1.0,93.0,1.8226866738120757,1.776604206154245
IND322001AAC,IND302014AAB,Carting,night,3,3,1.2515337423312884,204.0,164.0,0.6666666666666666,139.0,2.125,2.0110696185649504
IND322201AAA,IND302014AAB,Carting,night,2,2,2.256019151846785,193.0,85.5,1.0,215.0,2.125,2.1369108319860715
IND322201AAA,IND303503AAA,Carting,night,12,12,1.8174603174603174,50.0,27.5,1.0,289.0,2.125,2.009672619047619
IND322230AAA,IND322241AAA,Carting,night,14,14,1.6369047619047619,45.0,27.0,1.0,280.0,2.125,1.924019607843137
IND322241AAA,IND322201AAA,Carting,night,15,15,2.380952380952381,50.0,22.0,1.0,415.0,2.125,2.234693877551021
IND327001AAB,IND312605AAB,FTL,late_evening,1,1,1.4262295081967213,87.0,61.0,1.0,26.0,1.8333333333333333,1.8139474368982564
IND327001AAB,IND312605AAB,FTL,night,3,3,1.4426229508196722,88.0,61.0,1.0,77.0,1.8226866738120757,1.7731131447261104
IND328001AAA,IND000000ACB,FTL,late_evening,1,1,0.9384615384615385,305.0,325.0,0.0,0.0,1.8333333333333333,1.7907203907203906
IND328001AAA,IND282002AAD,FTL,night,7,7,2.71875,174.0,61.0,1.0,776.0,1.8226866738120757,2.054999388008945
IND328001AAA,IND474003AAA,FTL,afternoon,1,1,1.3434343434343434,133.0,99.0,1.0,34.0,1.7676767676767677,1.7474747474747478
IND328001AAA,IND474003AAA,FTL,evening,5,5,1.5172413793103448,88.0,58.0,0.8,120.0,1.7703025992499675,1.7196903552620428
IND331022A1B,IND331001A1C,FTL,night,1,1,2.6666666666666665,128.0,48.0,1.0,80.0,1.8226866738120757,1.862876197281342
IND331023AAA,IND331304AAA,FTL,night,3,3,1.1612903225806452,36.0,31.0,0.3333333333333333,22.0,1.8226866738120757,1.7364175845210197
IND331304AAA,IND332001AAB,FTL,morning,2,2,3.658384615384615,415.5,114.5,1.0,602.0,1.8750586854460094,2.0371792245313376
IND331304AAA,IND332001AAB,FTL,night,2,2,4.442583732057416,498.0,112.0,1.0,772.0,1.8226866738120757,2.0608591336525617
IND331507AAA,IND302014AAA,FTL,morning,3,3,2.3179190751445087,401.0,173.0,1.0,675.0,1.8750586854460094,1.9328230841023355
IND331701AAA,IND125001AAA,FTL,morning,2,2,4.333333333333333,351.0,81.0,1.0,540.0,1.8750586854460094,2.098538198890312
IND332001AAB,IND333001AAA,FTL,late_evening,3,3,1.293103448275862,75.0,58.0,0.6666666666666666,48.0,1.8333333333333333,1.7628685657171415
IND332001AAB,IND333028AAA,FTL,late_evening,2,2,1.4369202226345084,134.0,93.0,1.0,82.0,1.8333333333333333,1.7972957778152583
IND332001AAB,IND333031AAA,FTL,late_evening,2,2,2.211489898989899,215.0,97.5,1.0,235.0,1.8333333333333333,1.8677112029384757
IND332001AAB,IND333042AAA,FTL,late_evening,14,14,1.609090909090909,67.5,32.0,0.8571428571428571,546.0,1.8333333333333333,1.7409982174688055
IND332001AAB,IND334001AAB,FTL,evening,10,10,1.65,249.5,150.0,1.0,1044.0,1.7703025992499675,1.7302017328333117
IND332001AAB,IND334001AAC,FTL,evening,3,3,1.614864864864865,243.0,150.0,1.0,257.0,1.7703025992499675,1.7500281121562586
IND332404AAA,IND332001AAB,FTL,evening,12,12,1.4305555555555556,52.0,36.0,0.9166666666666666,215.0,1.7703025992499675,1.6428974578645632
IND332713AAA,IND332709AAA,FTL,night,6,6,1.7097560975609756,103.5,55.5,1.0,256.0,1.8226866738120757,1.7966257716002834
IND332713AAA,IND332715AAB,FTL,night,1,1,1.4852941176470589,101.0,68.0,1.0,33.0,1.8226866738120757,1.8066203616137417
IND333001AAA,IND333028AAA,FTL,night,3,3,1.3555555555555556,51.0,41.0,0.6666666666666666,38.0,1.8226866738120757,1.7617565279525298
IND333028AAA,IND333502AAA,FTL,night,1,1,1.173913043478261,54.0,46.0,0.0,8.0,1.8226866738120757,1.7917926914152273
IND333028AAA,IND333504AAA,FTL,night,1,1,1.4098360655737705,86.0,61.0,1.0,25.0,1.8226866738120757,1.8030271210388231
IND333031AAA,IND331023AAA,FTL,night,5,5,2.896551724137931,84.0,28.0,1.0,274.0,1.8226866738120757,2.037459683877247
IND333042AAA,IND333031AAA,FTL,late_evening,2,2,1.3704819277108435,116.0,84.5,1.0,63.0,1.8333333333333333,1.791255932822198
IND333042AAA,IND333031AAA,FTL,night,11,11,1.4216867469879517,118.0,82.0,1.0,417.0,1.8226866738120757,1.680396377197064
IND333504AAA,IND332713AAA,FTL,night,2,2,1.799342105263158,70.0,39.0,1.0,62.0,1.8226866738120757,1.8205644403076287
IND334001AAB,IND334803AAA,FTL,night,2,2,1.9388586956521738,91.5,47.0,1.0,89.0,1.8226866738120757,1.8332477667066305
IND334001AAC,IND334803AAA,FTL,night,4,4,1.74791280148423,78.0,44.5,1.0,133.0,1.8226866738120757,1.8102243617574347
IND334001AAC,IND341001AAC,FTL,night,2,2,1.6646341463414633,136.5,82.0,1.0,109.0,1.8226866738120757,1.8083182622238383
IND334803AAA,IND341001AAC,FTL,night,3,3,2.0789473684210527,79.0,36.0,1.0,108.0,1.8226866738120757,1.856111981804551
IND335001AAA,IND125104AAA,FTL,night,10,10,1.625,149.5,92.0,1.0,583.0,1.8226866738120757,1.7567911158747171
IND335051AAA,IND335513AAA,Carting,afternoon,1,1,1.9130434782608696,176.0,92.0,1.0,84.0,2.234668335419274,2.2193528660307784
IND335051AAA,IND335513AAA,Carting,morning,9,9,2.2291666666666665,214.0,96.0,0.8888888888888888,1126.0,2.2,2.209051724137931
IND335501AAA,IND331701AAA,FTL,night,1,1,1.7142857142857142,36.0,21.0,1.0,15.0,1.8226866738120757,1.8175247233584397
IND335513AAA,IND335001AAA,FTL,night,6,6,1.8468085106382979,89.5,49.5,1.0,268.0,1.8226866738120757,1.8282532515412042
IND335513AAA,IND335803AAA,Carting,morning,1,1,1.4074074074074074,38.0,27.0,1.0,11.0,2.2,2.1622574955908287
IND335513AAA,IND335803AAA,Carting,night,8,8,1.333743842364532,38.0,28.5,1.0,111.0,2.125,1.898926812104152
IND335513AAA,IND335804AAD,Carting,night,1,1,1.5576923076923077,81.0,52.0,1.0,29.0,2.125,2.097985347985348
IND335523AAB,IND125001AAA,FTL,night,1,1,2.83974358974359,443.0,156.0,1.0,287.0,1.8226866738120757,1.8711179555231003
IND335524AAA,IND335523AAB,FTL,night,1,1,1.173913043478261,54.0,46.0,0.0,8.0,1.8226866738120757,1.7917926914152273
IND335701AAA,IND335051AAA,Carting,morning,7,7,1.1111111111111112,50.0,45.0,0.42857142857142855,99.0,2.2,1.9176954732510287
IND335703AAA,IND335701AAA,Carting,morning,7,7,1.125,35.0,30.0,0.2857142857142857,35.0,2.2,1.9212962962962963
IND335703AAA,IND335701AAA,Carting,night,2,2,2.2211981566820276,65.0,29.5,1.0,71.0,2.125,2.1337452869710933
IND335803AAA,IND335804AAD,Carting,morning,4,4,1.1952380952380952,24.5,21.0,0.25,24.0,2.2,2.0325396825396824
IND335803AAA,IND335804AAD,Carting,night,3,3,1.5909090909090908,35.0,22.0,0.6666666666666666,38.0,2.125,2.0553359683794468
IND335804AAD,IND335701AAA,Carting,night,2,2,1.2569460390355913,83.0,66.0,1.0,34.0,2.125,2.04608600354869
IND335804AAD,IND335703AAA,Carting,morning,6,6,1.0526315789473686,40.0,38.0,0.16666666666666666,33.0,2.2,1.9352226720647774
IND335804AAD,IND335703AAA,Carting,night,3,3,1.2702702702702702,47.0,37.0,0.6666666666666666,27.0,2.125,2.013513513513513
IND341001AAC,IND341030AAA,FTL,night,2,2,1.9102564102564104,71.0,37.5,1.0,67.0,1.8226866738120757,1.8306475589433788
IND341001AAC,IND341303AAA,FTL,night,7,7,1.5903614457831325,132.0,83.0,1.0,512.0,1.8226866738120757,1.7624542072860534
IND341030AAA,IND341303AAA,FTL,morning,3,3,1.5,66.0,44.0,1.0,67.0,1.8750586854460094,1.8261379873443562
IND341303AAA,IND341306AAA,FTL,morning,14,14,1.723731884057971,42.0,24.0,1.0,266.0,1.8750586854460094,1.8127476495803467
IND341306AAA,IND302014AAA,FTL,morning,4,4,2.286883317650222,394.5,174.0,1.0,886.0,1.8750586854460094,1.9436961241467117
IND341503AAB,IND341510AAB,FTL,morning,12,12,2.109375,68.0,33.0,1.0,514.0,1.8750586854460094,1.962927303403756
IND341505AAA,IND341503AAB,FTL,morning,1,1,1.5420560747663552,165.0,107.0,1.0,58.0,1.8750586854460094,1.859201418270788
IND341505AAA,IND341503AAB,FTL,night,11,11,1.1775700934579438,126.0,107.0,0.45454545454545453,274.0,1.8226866738120757,1.5937743388477066
IND341505AAA,IND341510AAB,FTL,night,1,1,1.4527027027027026,215.0,148.0,1.0,67.0,1.8226866738120757,1.8050683894735342
IND341510AAB,IND305001AAC,FTL,morning,14,14,2.394781144781145,130.5,54.0,1.0,1125.0,1.8750586854460094,2.0890620510545945
IND341512AAA,IND341505AAA,FTL,night,5,5,1.7272727272727273,42.0,23.0,1.0,96.0,1.8226866738120757,1.803603884504206
IND342005AAD,IND342601AAA,FTL,late_evening,1,1,2.204081632653061,108.0,49.0,1.0,59.0,1.8333333333333333,1.8509880142533204
IND342005AAD,IND342601AAA,FTL,night,8,8,2.13265306122449,104.5,49.0,1.0,587.0,1.8226866738120757,1.9112484987870513
IND342005AAD,IND342902A1B,FTL,night,1,1,1.7173913043478262,158.0,92.0,1.0,66.0,1.8226866738120757,1.8176726085994925
IND342005AAD,IND342902AAA,FTL,night,5,5,2.25,207.0,92.0,1.0,716.0,1.8226866738120757,1.9081493390496607
IND342005AAD,IND344022AAB,FTL,night,4,4,1.7835255948089401,133.0,74.5,1.0,227.0,1.8226866738120757,1.8161598273115533
IND342301AAA,IND342005AAD,FTL,afternoon,14,14,5.697958669354838,750.0,125.0,1.0,7899.0,1.7676767676767677,3.386028138955973
IND342601AAA,IND342902A1B,FTL,morning,1,1,2.1315789473684212,81.0,38.0,1.0,43.0,1.8750586854460094,1.8872739360137436
IND342601AAA,IND342902A1B,FTL,night,5,5,1.9473684210526316,79.0,43.0,1.0,205.0,1.8226866738120757,1.847623023260187
IND342601AAA,IND342902AAA,FTL,night,3,3,1.9142857142857144,68.0,41.0,1.0,97.0,1.8226866738120757,1.83463437474342
IND342602AAC,IND306304AAB,FTL,night,1,1,2.2142857142857144,93.0,42.0,1.0,51.0,1.8226866738120757,1.8413342471679635
IND342602AAC,IND311302AAA,FTL,night,3,3,1.5757575757575757,154.0,99.0,1.0,162.0,1.8226866738120757,1.790478530587576
IND342902A1B,IND302014AAA,FTL,morning,9,9,2.0,431.0,214.0,1.0,2072.0,1.8750586854460094,1.9138335761696619
IND342902AAA,IND302014AAA,FTL,morning,5,5,2.0273972602739727,458.0,208.0,1.0,1265.0,1.8750586854460094,1.905526400411602
IND343001AAA,IND343029AAB,FTL,night,2,2,1.3359375,85.5,64.0,1.0,43.0,1.8226866738120757,1.778436748920069
IND343029AAB,IND307001AAA,FTL,night,2,2,1.4089026915113871,98.0,69.5,1.0,57.0,1.8226866738120757,1.7850699481483767
IND344001AAA,IND342301AAA,FTL,morning,4,4,1.1122669048448937,337.0,304.0,0.0,141.0,1.8750586854460094,1.7479267220124903
IND344001AAA,IND345001AAA,FTL,morning,6,6,0.7827225130890052,149.5,191.5,0.0,6.0,1.8750586854460094,1.622981107209778
IND344001AAA,IND345021AAA,FTL,morning,3,3,1.0114068441064639,266.0,263.0,0.0,23.0,1.8750586854460094,1.7624084452712865
IND344022AAB,IND342301AAA,FTL,night,1,1,1.3468834688346885,497.0,369.0,1.0,128.0,1.8226866738120757,1.8000293783369623
IND344022AAB,IND344001AAA,FTL,morning,4,4,1.2803030303030303,84.5,67.0,0.75,81.0,1.8750586854460094,1.7759327429221798
IND344022AAB,IND344001AAA,FTL,night,5,5,1.5692307692307692,102.0,67.0,1.0,191.0,1.8226866738120757,1.7719954928958146
IND345001AAA,IND342301AAA,FTL,morning,1,1,1.794871794871795,210.0,117.0,1.0,93.0,1.8750586854460094,1.8712402620853328
IND345001AAA,IND345021AAA,FTL,morning,4,4,1.3733333333333333,103.0,75.0,1.0,109.0,1.8750586854460094,1.79143779342723
IND345021AAA,IND342301AAA,FTL,afternoon,10,10,1.4659090909090908,64.5,44.0,0.9,215.0,1.7676767676767677,1.6670875420875422
IND360003AAA,IND360311AAA,Carting,night,2,2,1.7644230769230769,53.5,31.5,1.0,44.0,2.125,2.0922202797202796
IND360311AAA,IND360050AAA,Carting,night,1,1,1.4761904761904763,62.0,42.0,1.0,20.0,2.125,2.0941043083900226
IND360370AAA,IND360410AAA,FTL,night,1,1,2.4615384615384617,32.0,13.0,1.0,19.0,1.8226866738120757,1.8531081875133322
IND360410AAA,IND360490AAA,FTL,night,2,2,2.8241758241758244,38.0,13.5,1.0,49.0,1.8226866738120757,1.913731142026962
IND360490AAA,IND362001AAA,FTL,night,10,10,2.343980343980344,80.5,36.0,1.0,569.0,1.8226866738120757,1.9964512305348319
IND360510AAB,IND360530AAB,Carting,morning,5,5,1.68,42.0,24.0,0.8,109.0,2.2,2.096
IND360510AAB,IND360530AAB,Carting,night,8,8,1.4289297658862876,35.0,24.0,1.0,109.0,2.125,1.9261227902532252
IND360530AAB,IND362001AAA,Carting,morning,13,13,2.028985507246377,140.0,69.0,0.9230769230769231,1057.0,2.2,2.132630654369785
IND360530AAB,IND362001AAA,Carting,night,2,2,1.8323742540494459,125.5,68.5,1.0,114.0,2.125,2.0983976594590406
IND360575AAA,IND360510AAB,Carting,night,10,10,1.8417582417582419,69.5,40.0,0.9,328.0,2.125,2.030586080586081
IND361001AAA,IND361305AAC,FTL,night,16,16,1.814968814968815,68.5,38.0,1.0,533.0,1.8226866738120757,1.819256514326182
IND361305AAC,IND361315AAA,FTL,night,10,10,1.7497556207233627,52.5,31.0,1.0,216.0,1.8226866738120757,1.7983763227825047
IND361305AAC,IND361335AAA,FTL,night,1,1,1.6206896551724137,94.0,58.0,1.0,36.0,1.8226866738120757,1.813067768162568
IND361315AAA,IND361335AAA,FTL,night,11,11,1.5925925925925926,43.0,27.0,1.0,186.0,1.8226866738120757,1.741040386927743
IND361335AAA,IND360002AAB,FTL,night,1,1,0.9727626459143969,250.0,257.0,0.0,0.0,1.8226866738120757,1.7822141010550434
IND362001AAA,IND360370AAA,FTL,night,10,10,2.159090909090909,47.5,22.0,1.0,285.0,1.8226866738120757,1.9348214189050204
IND362001AAA,IND360575AAA,Carting,night,11,11,1.5365853658536586,123.0,80.0,1.0,531.0,2.125,1.9162077104642015
IND362001AAA,IND362220AAA,Carting,morning,1,1,4.590909090909091,101.0,22.0,1.0,79.0,2.2,2.313852813852814
IND362001AAA,IND362220AAA,Carting,night,13,13,1.8846153846153846,51.0,28.0,1.0,372.0,2.125,2.0303030303030303
IND362001AAA,IND362265AAA,Carting,morning,1,1,1.8181818181818181,120.0,66.0,1.0,54.0,2.2,2.181818181818182
IND362001AAA,IND362265AAA,Carting,night,1,1,1.3287671232876712,97.0,73.0,1.0,24.0,2.125,2.087084148727984
IND362150AAA,IND362001AAA,Carting,morning,11,11,1.6615384615384616,109.0,65.0,1.0,512.0,2.2,2.0089330024813896
IND362220AAA,IND362225AAA,Carting,night,6,6,2.020833333333333,48.5,23.5,1.0,151.0,2.125,2.1009615384615383
IND362220AAA,IND362265AAA,Carting,night,2,2,1.7132183908045977,50.5,29.5,1.0,42.0,2.125,2.0875653082549634
IND362225AAA,IND362265AAA,Carting,night,6,6,1.9175,49.0,25.5,1.0,139.0,2.125,2.0771153846153845
IND362265AAA,IND362720AAA,Carting,night,16,16,2.4583333333333335,85.5,34.5,1.0,845.0,2.125,2.2731481481481484
IND362560AAA,IND362150AAA,Carting,morning,11,11,1.7903225806451613,108.0,59.0,1.0,519.0,2.2,2.054630593132154
IND362720AAA,IND362560AAA,Carting,morning,13,13,2.1481481481481484,58.0,26.0,1.0,411.0,2.2,2.1795735129068463
IND362720AAA,IND362560AAA,Carting,night,4,4,2.0,50.0,25.5,1.0,105.0,2.125,2.1041666666666665
IND363001AAA,IND363421AAB,FTL,night,14,14,1.1323529411764706,38.0,33.5,0.2857142857142857,86.0,1.8226866738120757,1.538431607432709
IND363310AAB,IND382430AAB,FTL,morning,9,9,1.3655172413793104,203.0,147.0,1.0,503.0,1.8750586854460094,1.716925133839103
IND363330AAB,IND363310AAB,FTL,morning,6,6,1.6388888888888888,59.0,36.0,0.8333333333333334,131.0,1.8750586854460094,1.8205579631635969
IND363330AAB,IND363310AAB,FTL,night,2,2,1.8674924924924925,68.0,36.5,1.0,63.0,1.8226866738120757,1.82675993005575
IND363421AAB,IND364710AAA,FTL,night,13,13,1.945945945945946,72.0,37.0,1.0,460.0,1.8226866738120757,1.8712433567739035
IND363520AAC,IND363001AAA,FTL,night,13,13,1.1914893617021276,58.0,48.0,0.46153846153846156,147.0,1.8226866738120757,1.5740331872233084
IND363621AAB,IND360002AAB,Carting,night,2,2,1.84375,59.0,32.0,1.0,54.0,2.125,2.0994318181818183
IND363641AAA,IND360002AAB,Carting,night,1,1,1.7428571428571429,122.0,70.0,1.0,52.0,2.125,2.1068027210884352
IND363641AAA,IND363621AAB,Carting,night,6,6,1.2692307692307692,49.5,39.0,0.8333333333333334,64.0,2.125,1.9275147928994083
IND364004AAB,IND365560AAA,FTL,late_evening,7,7,1.9733333333333334,148.0,76.0,1.0,548.0,1.8333333333333333,1.8696296296296295
IND364270AAA,IND364001AAA,FTL,morning,2,2,1.9213900134952766,74.0,38.5,1.0,71.0,1.8750586854460094,1.8792706243595794
IND364290AAA,IND365560AAB,FTL,morning,1,1,2.1724137931034484,63.0,29.0,1.0,34.0,1.8750586854460094,1.8892184524773161
IND365560AAA,IND365560AAB,FTL,night,7,7,1.7777777777777777,100.0,58.0,1.0,335.0,1.8226866738120757,1.8110436266920726
IND365560AAB,IND364290AAA,FTL,night,11,11,2.4827586206896552,74.0,29.0,1.0,536.0,1.8226866738120757,2.056905751736378
IND370001AAA,IND370110AAA,FTL,afternoon,3,3,6.033333333333333,181.0,29.0,1.0,441.0,1.7676767676767677,2.3240667545015374
IND370001AAA,IND370110AAA,FTL,morning,2,2,7.796296296296296,385.0,27.0,1.0,716.0,1.8750586854460094,2.4133530137051267
IND370001AAA,IND370201AAA,FTL,afternoon,1,1,6.627906976744186,285.0,43.0,1.0,242.0,1.7676767676767677,1.999116301441883
IND370001AAA,IND370615AAB,FTL,morning,2,2,1.7347847600197923,78.0,45.0,1.0,66.0,1.8750586854460094,1.8623065104072625
IND370001AAA,IND370615AAB,FTL,night,6,6,1.9075052854122623,83.0,43.0,1.0,207.0,1.8226866738120757,1.8422601995659649
IND370110AAA,IND370001AAA,FTL,night,14,14,2.1776470588235295,67.0,31.0,1.0,538.0,1.8226866738120757,1.9688468323462038
IND370110AAA,IND370615AAB,FTL,afternoon,1,1,2.125,153.0,72.0,1.0,81.0,1.7676767676767677,1.7846921596921599
IND370201AAA,IND363310AAB,FTL,night,1,1,1.7409638554216869,289.0,166.0,1.0,123.0,1.8226866738120757,1.8187951110315812
